股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260414],p_high,p_low,p_low,开盘价:前复权[20260414],最高价:前复权[20260414],最低价:前复权[20260414],收盘价:前复权[20260414],振幅[20260414],成交量[20260414],market_code,code,date
600519.SH,贵州茅台,1384.79,-1.1690230307528786,1446.9,1442.6,0.24873381,1448.6,1435,1/5521,1442.6,1448.6,1435,1446.9,0.942278,2423261,17,600519,20260414
688498.SH,源杰科技,1571.0,3.6963696369636962,1251.49,1265,-1.14612954,1304.9,1240.9,2/5521,1265,1304.9,1240.9,1251.49,5.055292,2884249,17,688498,20260414
688256.SH,寒武纪,1699.96,20.00028236024932,1241.98,1224.99,1.83335793,1248.8,1206.09,3/5521,1224.99,1248.8,1206.09,1241.98,3.50191,7703170,17,688256,20260414
300308.SZ,中际旭创,857.5,1.4792899408284024,773.0,750,4.74254743,786.22,748.78,4/5521,749,785.22,747.78,772.0,5.07317,2.9266836E7,33,300308,20260414
688802.SH,沐曦股份,758.03,6.261915442413362,613.9,614,0.62284871,619.38,603.8,5/5521,614,619.38,603.8,613.9,2.553679,1485329,17,688802,20260414
688795.SH,摩尔线程,715.7,3.784802784222741,600.99,602.31,0.72908286,607.94,593.14,6/5521,602.31,607.94,593.14,600.99,2.480557,2144439,17,688795,20260414
688027.SH,国盾量子,572.19,2.385212754536027,559.0,553.3,1.80665841,564.51,552.25,7/5521,553.3,564.51,552.25,559.0,2.232825,2433165,17,688027,20260414
300502.SZ,新易盛,525.79,-2.0875232774674184,520.0,522.94,1.4198783,538.9,515,8/5521,522.94,538.9,515,520.0,4.661413,3.8773795E7,33,300502,20260414
001309.SZ,德明利,524.81,0.3595127454917476,500.63,485.19,3.97516044,510.9,481,9/5521,485.19,510.9,481,500.63,6.20989,2.0378092E7,33,001309,20260414
002371.SZ,北方华创,536.99,5.145777447083478,481.6,478,1.92592593,492,476.11,10/5521,478,492,476.11,481.6,3.362962,7411360,33,002371,20260414
300757.SZ,罗博特科,482.1,-1.2737549148099547,482.26,485,-2.60718541,492.99,470.8,11/5521,485,492.99,470.8,482.26,4.481289,8330212,33,300757,20260414
920045.BJ,蘅东光,551.02,-3.41793451588025,438.1,440.1,-1.10609481,466.6,435,12/5521,440.1,466.6,435,438.1,7.133182,2229243,151,920045,20260414
300750.SZ,宁德时代,436.0,-2.0224719101123596,430.79,421.5,0.85688198,432.49,414.4,13/5521,414.543,425.533,407.443,423.83,4.235244,4.4220826E7,33,300750,20260414
688072.SH,拓荆科技,445.0,5.034578799537371,408.6,403.5,3.31226296,420,400,14/5521,403.5,420,400,408.6,5.05689,6092075,17,688072,20260414
688167.SH,炬光科技,357.98,2.4556382369776877,388.38,398.21,-3.05042436,420.98,384.25,15/5521,398.21,420.98,384.25,388.38,9.168746,7017766,17,688167,20260414
601869.SH,长飞光纤,353.9,-4.485587822519704,364.5,369.99,-1.26767431,376.76,360.01,16/5521,369.99,376.76,360.01,364.5,4.537082,1.7459379E7,17,601869,20260414
301308.SZ,江波龙,401.12,-3.1812696113927124,381.51,357.91,7.61918195,393.86,355,17/5521,357.91,393.86,355,381.51,10.961918,2.4165987E7,33,301308,20260414
