股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260422],p_high,p_low,p_low,开盘价:前复权[20260422],最高价:前复权[20260422],最低价:前复权[20260422],收盘价:前复权[20260422],振幅[20260422],成交量[20260422],market_code,code,date
600519.SH,贵州茅台,1384.79,-1.1690230307528786,1409.5,1415,-0.17776078,1419,1404.98,1/5521,1415,1419,1404.98,1409.5,0.99291,2691593,17,600519,20260422
688498.SH,源杰科技,1571.0,3.6963696369636962,1464.05,1374.21,4.65723068,1496,1374.21,2/5521,1374.21,1496,1374.21,1464.05,8.706126,3761359,17,688498,20260422
688256.SH,寒武纪,1699.96,20.00028236024932,1337.0,1317.99,0.52631579,1339.98,1308.08,3/5521,1317.99,1339.98,1308.08,1337.0,2.398496,6808209,17,688256,20260422
300308.SZ,中际旭创,857.5,1.4792899408284024,886.62,859.3,2.51601415,893.2,854,4/5521,858.3,892.2,853,885.62,4.532525,2.9438293E7,33,300308,20260422
688802.SH,沐曦股份,758.03,6.261915442413362,701.5,693,0.54032362,707,684.12,5/5521,693,707,684.12,701.5,3.279205,1707501,17,688802,20260422
688795.SH,摩尔线程,715.7,3.784802784222741,628.7,622.23,0.44575099,632.09,622.22,6/5521,622.23,632.09,622.22,628.7,1.576904,1428220,17,688795,20260422
300502.SZ,新易盛,525.79,-2.0875232774674184,622.71,569,7.64217805,625.26,568.03,7/5521,569,625.26,568.03,622.71,9.892826,4.3344645E7,33,300502,20260422
688027.SH,国盾量子,572.19,2.385212754536027,578.59,571,1.47141354,582.65,565,8/5521,571,582.65,565,578.59,3.095405,1893577,17,688027,20260422
920045.BJ,蘅东光,551.02,-3.41793451588025,624.69,554.98,12.96179093,636,546.02,9/5521,554.98,636,546.02,624.69,16.270953,1754444,151,920045,20260422
300757.SZ,罗博特科,482.1,-1.2737549148099547,556.2,540.01,2.74124427,559.69,536.38,10/5521,540.01,559.69,536.38,556.2,4.305822,6113850,33,300757,20260422
001309.SZ,德明利,524.81,0.3595127454917476,525.0,514.71,2.02098717,530,509.96,11/5521,514.71,530,509.96,525.0,3.894286,1.4166192E7,33,001309,20260422
688502.SH,茂莱光学,474.5,-0.08422825858074906,498.22,475.21,3.49827579,501.99,467,12/5521,475.21,501.99,467,498.22,7.268685,2753194,17,688502,20260422
002371.SZ,北方华创,536.99,5.145777447083478,477.95,449,6.12621014,478,448,13/5521,449,478,448,477.95,6.661337,1.7438281E7,33,002371,20260422
300750.SZ,宁德时代,436.0,-2.0224719101123596,436.35,441.01,-0.98481926,447.97,433.13,14/5521,441.01,447.97,433.13,436.35,3.367446,4.6025432E7,33,300750,20260422
688809.SH,强一股份,423.25,3.8650306748466257,437.0,395.7,8.73081038,437.67,393.04,15/5521,395.7,437.67,393.04,437.0,11.104476,3128968,17,688809,20260422
688072.SH,拓荆科技,445.0,5.034578799537371,394.96,388.49,1.67327395,398.88,382.83,16/5521,388.49,398.88,382.83,394.96,4.131699,5637498,17,688072,20260422
601869.SH,长飞光纤,353.9,-4.485587822519704,412.0,382.29,7.97211594,417.96,382.29,17/5521,382.29,417.96,382.29,412.0,9.347974,2.0262863E7,17,601869,20260422
603444.SH,吉比特,406.61,-2.163137632338789,386.5,382.68,0.65104167,387.88,378,18/5521,382.68,387.88,378,386.5,2.572916,1917285,17,603444,20260422
688195.SH,腾景科技,332.0,2.5450951321966917,397.11,378.07,5.02777043,398.77,377.38,19/5521,378.07,398.77,377.38,397.11,5.657233,8706896,17,688195,20260422
301308.SZ,江波龙,401.12,-3.1812696113927124,382.74,378.22,1.80338334,383.29,373,20/5521,378.22,383.29,373,382.74,2.736993,1.1844403E7,33,301308,20260422
688167.SH,炬光科技,357.98,2.4556382369776877,393.0,368,4.63258786,401.89,365,21/5521,368,401.89,365,393.0,9.821618,6232219,17,688167,20260422
300870.SZ,欧陆通,404.0,7.44966621452698,372.95,365.49,1.41951976,375,351.67,22/5521,365.49,375,351.67,372.95,6.344328,6588501,33,300870,20260422
300394.SZ,天孚通信,307.5,-1.1540068790382125,375.41,346.65,6.34844193,380.5,342,23/5521,346.65,380.5,342,375.41,10.906515,5.1932998E7,33,300394,20260422
688807.SH,优迅股份,355.0,-2.2577092511013186,361.86,342.14,5.19186047,375,338.2,24/5521,342.14,375,338.2,361.86,10.697674,3348645,17,688807,20260422
300476.SZ,胜宏科技,328.49,-1.6114056369245502,342.78,331,3.59020852,345,326.57,25/5521,331,345,326.57,342.78,5.569658,4.6565572E7,33,300476,20260422
688048.SH,长光华芯,352.03,0.23633257403188615,372.91,322,19.99935642,372.91,322,26/5521,322,372.91,322,372.91,16.382417,2.2051602E7,17,688048,20260422
688025.SH,杰普特,356.01,9.879629629629626,334.0,319.51,5.19353721,339.75,314,27/5521,319.51,339.75,314,334.0,8.10998,5210913,17,688025,20260422
688012.SH,中微公司,376.3,4.597509450744947,319.99,308.88,3.5968661,320.78,308.18,28/5521,308.88,320.78,308.18,319.99,4.079254,1.5335562E7,17,688012,20260422
603986.SH,兆易创新,312.99,1.327333354915997,313.98,303.5,2.51738662,314.58,302.51,29/5521,303.5,314.58,302.51,313.98,3.940967,3.4166195E7,17,603986,20260422
002916.SZ,深南电路,312.5,-0.6390893771263206,301.3,296.82,2.02146751,302.8,293,30/5521,296.82,302.8,293,301.3,3.318321,1.0482358E7,33,002916,20260422
688200.SH,华峰测控,349.5,4.315902578796555,301.3,294.21,2.41332427,301.88,291.02,31/5521,294.21,301.88,291.02,301.3,3.691366,2287306,17,688200,20260422
688785.SH,恒运昌,325.05,3.4861509073543417,296.27,291.82,1.59802476,297.8,287.37,32/5521,291.82,297.8,287.37,296.27,3.576694,626388,17,688785,20260422
688506.SH,百利天恒,272.74,0.64206642066421,295.42,295,-0.19594595,298,284.09,33/5521,295,298,284.09,295.42,4.699324,2008828,17,688506,20260422
688627.SH,精智达,293.03,1.7500607659988068,289.0,283.49,1.94722732,289,281,34/5521,283.49,289,281,289.0,2.822068,3181446,17,688627,20260422
301205.SZ,联特科技,235.4,-1.4732965009208028,294.0,278.59,3.16151444,296.65,278.5,35/5521,278.59,296.65,278.5,294.0,6.368644,8578639,33,301205,20260422
301629.SZ,矽电股份,305.13,-1.1564625850340113,345.0,275,13.69253584,355.89,273.8,36/5521,275,355.89,273.8,345.0,27.052232,5129825,33,301629,20260422
301396.SZ,宏景科技,316.74,-3.270728355474112,324.28,281,16.09207747,331.99,273.06,37/5521,281,331.99,273.06,324.28,21.09691,1.7957681E7,33,301396,20260422
688525.SH,佰维存储,265.08,-1.4572490706319763,281.0,274.65,1.82635165,281,272.88,38/5521,274.65,281,272.88,281.0,2.942455,2.8718029E7,17,688525,20260422
603129.SH,春风动力,274.73,-0.46014492753622527,274.2,268,1.18081181,277.87,267,39/5521,268,277.87,267,274.2,4.01107,1164728,17,603129,20260422
300548.SZ,长芯博创,256.69,3.713131313131312,279.26,267,5.44081556,279.98,265.68,40/5521,267,279.98,265.68,279.26,5.399282,1.6608612E7,33,300548,20260422
688766.SH,普冉股份,271.09,1.266342921180421,273.5,273.73,-0.58160669,277.7,265,41/5521,273.73,277.7,265,273.5,4.616503,6753885,17,688766,20260422
300620.SZ,光库科技,237.96,1.1519659936238078,274.52,259.08,6.89198661,279.86,256,42/5521,259.08,279.86,256,274.52,9.290553,2.2810945E7,33,300620,20260422
301626.SZ,苏州天脉,279.16,3.638253638253642,262.5,258,1.41400093,269.69,255.88,43/5521,258,269.69,255.88,262.5,5.335342,2260344,33,301626,20260422
688205.SH,德科立,240.96,2.6235093696763188,268.0,253,3.67103787,273.77,252.2,44/5521,253,273.77,252.2,268.0,8.343971,1.3511038E7,17,688205,20260422
688692.SH,达梦数据,263.73,2.5588178106163877,255.63,254.3,0.64173228,261,252.2,44/5521,254.3,261,252.2,255.63,3.464566,1850214,17,688692,20260422
688630.SH,芯碁微装,257.75,-2.7174938667673105,257.66,253.33,0.971863,264.97,252,46/5521,253.33,264.97,252,257.66,5.082686,6548125,17,688630,20260422
688041.SH,海光信息,296.25,6.270402123614456,259.2,251.02,2.63314195,260.23,251,47/5521,251.02,260.23,251,259.2,3.654721,2.3976666E7,17,688041,20260422
688617.SH,惠泰医疗,237.87,-2.0143351458230296,251.72,251.36,-0.24174692,253.86,247.14,48/5521,251.36,253.86,247.14,251.72,2.663179,781053,17,688617,20260422
688111.SH,金山办公,251.94,1.075182540319348,249.21,247.78,0.87023395,249.47,246.11,49/5521,247.78,249.47,246.11,249.21,1.359993,5776460,17,688111,20260422
301345.SZ,涛涛车业,270.01,2.2339176858127208,280.0,244.75,14.72588708,282.98,244.75,50/5521,243.25,281.48,243.25,278.5,15.66418,3859376,33,301345,20260422
688019.SH,安集科技,250.2,2.147464685229032,248.81,245,1.38543662,249.68,243.62,51/5521,245,249.68,243.62,248.81,2.469337,3473584,17,688019,20260422
300033.SZ,同花顺,235.0,0.6639537374170107,246.74,243.8,0.39467795,248.99,241.78,52/5521,243.8,248.99,241.78,246.74,2.933637,1.2483266E7,33,300033,20260422
603061.SH,金海通,254.85,0.8867424092474488,249.89,248.5,1.02688498,250.88,241.5,53/5521,248.5,250.88,241.5,249.89,3.792197,2801726,17,603061,20260422
688235.SH,百济神州,234.8,-0.6389911556853247,241.19,239.01,0.45397751,242.12,238.1,54/5521,239.01,242.12,238.1,241.19,1.674302,2271758,17,688235,20260422
688521.SH,芯原股份,280.88,19.99829110949716,250.95,231.15,7.6761349,252.5,231.15,55/5521,231.15,252.5,231.15,250.95,9.160731,3.0216009E7,17,688521,20260422
300751.SZ,迈为股份,238.88,7.914709071196233,238.15,232.59,0.55736182,238.23,230.51,56/5521,232.59,238.23,230.51,238.15,3.259722,7813055,33,300751,20260422
301232.SZ,飞沃科技,217.72,7.782178217821782,232.15,226,-1.88910489,239.98,225.8,57/5521,226,239.98,225.8,232.15,5.99273,6037575,33,301232,20260422
