股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260423],p_high,p_low,p_low,开盘价:前复权[20260423],最高价:前复权[20260423],最低价:前复权[20260423],收盘价:前复权[20260423],振幅[20260423],成交量[20260423],market_code,code,date
600519.SH,贵州茅台,1384.79,-1.1690230307528786,1419.0,1408,0.67399787,1419.7,1405.1,1/5521,1408,1419.7,1405.1,1419.0,1.035828,3770109,17,600519,20260423
688498.SH,源杰科技,1571.0,3.6963696369636962,1394.99,1463.5,-4.71705201,1495,1360,2/5521,1463.5,1495,1360,1394.99,9.220996,4036959,17,688498,20260423
688256.SH,寒武纪,1699.96,20.00028236024932,1323.0,1335.96,-1.04712042,1359.92,1296,3/5521,1335.96,1359.92,1296,1323.0,4.780852,7718789,17,688256,20260423
300308.SZ,中际旭创,857.5,1.4792899408284024,897.0,890,1.17073831,919.99,877.78,4/5521,889,918.99,876.78,896.0,4.760776,3.098694E7,33,300308,20260423
688802.SH,沐曦股份,758.03,6.261915442413362,670.0,706.98,-4.49037776,706.98,654.37,5/5521,706.98,706.98,654.37,670.0,7.499643,2820098,17,688802,20260423
300502.SZ,新易盛,525.79,-2.0875232774674184,608.28,619,-2.31729055,627.8,600.99,6/5521,619,627.8,600.99,608.28,4.305374,4.017751E7,33,300502,20260423
688795.SH,摩尔线程,715.7,3.784802784222741,605.62,632,-3.67106728,632,597.5,7/5521,632,632,597.5,605.62,5.487513,2632742,17,688795,20260423
920045.BJ,蘅东光,551.02,-3.41793451588025,590.0,618.14,-5.55315436,632,572,8/5521,618.14,632,572,590.0,9.604763,1534383,151,920045,20260423
688027.SH,国盾量子,572.19,2.385212754536027,560.89,574.78,-3.05916106,583.86,559.2,9/5521,574.78,583.86,559.2,560.89,4.262085,2106193,17,688027,20260423
300757.SZ,罗博特科,482.1,-1.2737549148099547,515.88,559.69,-7.24919094,566,514.5,10/5521,559.69,566,514.5,515.88,9.259259,9742862,33,300757,20260423
001309.SZ,德明利,524.81,0.3595127454917476,494.69,539,-5.77333333,544.93,487,11/5521,539,544.93,487,494.69,11.034285,2.1249848E7,33,001309,20260423
688502.SH,茂莱光学,474.5,-0.08422825858074906,487.55,508.18,-2.14162418,511,475.23,12/5521,508.18,511,475.23,487.55,7.179559,2155712,17,688502,20260423
002371.SZ,北方华创,536.99,5.145777447083478,475.0,478,-0.61721937,484.95,470.58,13/5521,478,484.95,470.58,475.0,3.00659,9735285,33,002371,20260423
300750.SZ,宁德时代,436.0,-2.0224719101123596,438.9,443.5,0.58439326,443.6,435,14/5521,443.5,443.6,435,438.9,1.970894,3.5430966E7,33,300750,20260423
688809.SH,强一股份,423.25,3.8650306748466257,404.5,432,-7.43707094,439.98,402.23,15/5521,432,439.98,402.23,404.5,8.638443,3126003,17,688809,20260423
603444.SH,吉比特,406.61,-2.163137632338789,387.7,388,0.31047865,392.98,382.56,16/5521,388,392.98,382.56,387.7,2.695989,2493357,17,603444,20260423
601869.SH,长飞光纤,353.9,-4.485587822519704,385.02,411.2,-6.54854369,422.88,381.5,17/5521,411.2,422.88,381.5,385.02,10.043689,2.1328566E7,17,601869,20260423
688072.SH,拓荆科技,445.0,5.034578799537371,380.04,395,-3.77759773,398.6,378.02,18/5521,395,398.6,378.02,380.04,5.210654,4889334,17,688072,20260423
688048.SH,长光华芯,352.03,0.23633257403188615,367.0,383.9,-1.5848328,385.34,358.16,19/5521,383.9,385.34,358.16,367.0,7.288621,1.8595311E7,17,688048,20260423
301308.SZ,江波龙,401.12,-3.1812696113927124,358.19,391.05,-6.41427601,393,358.02,20/5521,391.05,393,358.02,358.19,9.139363,1.8720212E7,33,301308,20260423
688167.SH,炬光科技,357.98,2.4556382369776877,359.0,395,-8.65139949,408.83,358,21/5521,395,408.83,358,359.0,12.933842,7347757,17,688167,20260423
300870.SZ,欧陆通,404.0,7.44966621452698,357.0,378.92,-4.2767127,382,351.1,22/5521,378.92,382,351.1,357.0,8.285292,6939053,33,300870,20260423
688195.SH,腾景科技,332.0,2.5450951321966917,363.0,400.26,-8.58955957,429.09,349.85,23/5521,400.26,429.09,349.85,363.0,19.954168,1.5475872E7,17,688195,20260423
300394.SZ,天孚通信,307.5,-1.1540068790382125,350.09,375.6,-6.74462588,378,343.5,24/5521,375.6,378,343.5,350.09,9.189952,5.5754951E7,33,300394,20260423
688807.SH,优迅股份,355.0,-2.2577092511013186,338.0,352,-6.59371027,360,334,25/5521,352,360,334,338.0,7.185099,2857270,17,688807,20260423
300476.SZ,胜宏科技,328.49,-1.6114056369245502,331.95,346.11,-3.15946088,348,326,26/5521,346.11,348,326,331.95,6.41811,5.0682186E7,33,300476,20260423
301396.SZ,宏景科技,316.74,-3.270728355474112,333.33,318,2.79079808,348.6,318,27/5521,318,348.6,318,333.33,9.436289,1.2865285E7,33,301396,20260423
301629.SZ,矽电股份,305.13,-1.1564625850340113,327.0,341.55,-5.2173913,341.55,314,28/5521,341.55,341.55,314,327.0,7.985507,3003060,33,301629,20260423
688012.SH,中微公司,376.3,4.597509450744947,315.05,322,-1.54379824,323.8,311,29/5521,322,323.8,311,315.05,4.000125,1.179093E7,17,688012,20260423
603986.SH,兆易创新,312.99,1.327333354915997,304.8,326.01,-2.92375311,326.02,301.9,30/5521,326.01,326.02,301.9,304.8,7.682017,4.419973E7,17,603986,20260423
688025.SH,杰普特,356.01,9.879629629629626,301.68,328,-9.67664671,332,300,31/5521,328,332,300,301.68,9.580838,5579891,17,688025,20260423
688200.SH,华峰测控,349.5,4.315902578796555,308.51,301.3,2.39296382,314.98,295.09,32/5521,301.3,314.98,295.09,308.51,6.601393,3575510,17,688200,20260423
