股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260304],p_high,p_low,p_low,开盘价:前复权[20260304],最高价:前复权[20260304],最低价:前复权[20260304],收盘价:前复权[20260304],振幅[20260304],成交量[20260304],market_code,code,date
600519.SH,贵州茅台,1384.79,-1.1690230307528786,1401.18,1415,-1.75362329,1423,1392.09,1/5521,1415,1423,1392.09,1401.18,2.167312,4801443,17,600519,20260304
688256.SH,寒武纪,1699.96,20.00028236024932,1117.08,1122,-1.40947001,1158.01,1110,2/5521,1122,1158.01,1110,1117.08,4.237235,5898695,17,688256,20260304
688498.SH,源杰科技,1571.0,3.6963696369636962,886.55,865.12,1.32,908,832.16,3/5521,865.12,908,832.16,886.55,8.667428,3190320,17,688498,20260304
688027.SH,国盾量子,572.19,2.385212754536027,642.62,610,2.34921242,645.08,610,4/5521,610,645.08,610,642.62,5.587143,3214851,17,688027,20260304
688795.SH,摩尔线程,715.7,3.784802784222741,558.99,541,2.1172817,571,540.55,5/5521,541,571,540.55,558.99,5.562659,1814173,17,688795,20260304
300308.SZ,中际旭创,857.5,1.4792899408284024,539.0,554.02,-4.39872295,563.5,536.5,6/5521,553.02,562.5,535.5,538.0,4.788932,3.0742945E7,33,300308,20260304
688802.SH,沐曦股份,758.03,6.261915442413362,508.5,494.23,1.87522539,518.99,494.23,7/5521,494.23,518.99,494.23,508.5,4.960532,924719,17,688802,20260304
002371.SZ,北方华创,536.99,5.145777447083478,448.8,443.22,0.59171598,455.85,443,8/5521,443.22,455.85,443,448.8,2.880132,6347014,33,002371,20260304
300757.SZ,罗博特科,482.1,-1.2737549148099547,417.85,428.4,-3.96460584,442,413.33,9/5521,428.4,442,413.33,417.85,6.589289,8891555,33,300757,20260304
603444.SH,吉比特,406.61,-2.163137632338789,383.33,385.03,-1.00715337,389.99,382.18,10/5521,385.03,389.99,382.18,383.33,2.016889,1265554,17,603444,20260304
300502.SZ,新易盛,525.79,-2.0875232774674184,369.37,377.6,-3.35688121,383.88,366.65,11/5521,377.6,383.88,366.65,369.37,4.50811,3.2612232E7,33,300502,20260304
688072.SH,拓荆科技,445.0,5.034578799537371,380.0,379.48,0,387,365.76,12/5521,379.48,387,365.76,380.0,5.589473,5509840,17,688072,20260304
920045.BJ,蘅东光,551.02,-3.41793451588025,358.8,345.2,1.07042254,362.99,345.2,13/5521,345.2,362.99,345.2,358.8,5.011267,1055693,151,920045,20260304
300750.SZ,宁德时代,436.0,-2.0224719101123596,338.9,341.1,-1.50260121,342.02,334.2,14/5521,334.143,335.063,327.243,331.94,2.272793,2.5080441E7,33,300750,20260304
688012.SH,中微公司,376.3,4.597509450744947,332.74,329,-0.22788606,338.6,328.33,15/5521,329,338.6,328.33,332.74,3.07946,6746335,17,688012,20260304
300394.SZ,天孚通信,307.5,-1.1540068790382125,335.56,328.3,0.29890005,343.08,324,16/5521,328.3,343.08,324,335.56,5.703012,2.8805559E7,33,300394,20260304
688167.SH,炬光科技,357.98,2.4556382369776877,332.33,333.61,-0.53573566,340.88,324,16/5521,333.61,340.88,324,332.33,5.052077,5266425,17,688167,20260304
688502.SH,茂莱光学,474.5,-0.08422825858074906,322.46,325.03,-2.42972556,332.87,321.08,18/5521,325.03,332.87,321.08,322.46,3.56743,630218,17,688502,20260304
688809.SH,强一股份,423.25,3.8650306748466257,330.08,320.2,1.67883437,338.88,320.02,19/5521,320.2,338.88,320.02,330.08,5.809691,1692581,17,688809,20260304
300033.SZ,同花顺,235.0,0.6639537374170107,311.29,310.03,-1.02381482,317.32,308.78,20/5521,217.80714286,223.01428571,216.91428571,218.71,2.715334,6549798,33,300033,20260304
688785.SH,恒运昌,325.05,3.4861509073543417,306.56,308.02,-1.42765273,314.49,303,21/5521,308.02,314.49,303,306.56,3.694533,883706,17,688785,20260304
688111.SH,金山办公,251.94,1.075182540319348,281.33,285.6,-2.45145631,288.9,280.22,22/5521,285.6,288.9,280.22,281.33,3.009708,5953573,17,688111,20260304
301308.SZ,江波龙,401.12,-3.1812696113927124,301.99,280.15,14.8687714,306.75,280.15,23/5521,280.15,306.75,280.15,301.99,10.117915,2.6844715E7,33,301308,20260304
300476.SZ,胜宏科技,328.49,-1.6114056369245502,286.62,280.11,0.92253521,295.55,278,24/5521,278.1150623,293.5550623,276.0050623,284.63,6.179577,3.1592393E7,33,300476,20260304
301629.SZ,矽电股份,305.13,-1.1564625850340113,278.0,283.3,-3.31779926,291.95,275.6,25/5521,283.3,291.95,275.6,278.0,5.686165,1277388,33,301629,20260304
603986.SH,兆易创新,312.99,1.327333354915997,279.07,272.89,2.26464876,290,272.89,26/5521,272.89,290,272.89,279.07,6.269925,3.2691632E7,17,603986,20260304
002916.SZ,深南电路,312.5,-0.6390893771263206,267.9,269,-1.12566894,274.5,265.2,27/5521,269,274.5,265.2,267.9,3.432367,6451547,33,002916,20260304
688025.SH,杰普特,356.01,9.879629629629626,274.57,265.2,0.40590946,288,265.2,27/5521,265.2,288,265.2,274.57,8.337599,4993381,17,688025,20260304
688200.SH,华峰测控,349.5,4.315902578796555,265.37,266.98,-1.19517462,273.99,263.3,29/5521,266.98,273.99,263.3,265.37,3.980192,2091109,17,688200,20260304
688627.SH,精智达,293.03,1.7500607659988068,266.49,262.2,0.18421053,272.94,262.2,30/5521,262.2,272.94,262.2,266.49,4.037593,2591427,17,688627,20260304
300870.SZ,欧陆通,404.0,7.44966621452698,267.0,263.97,-0.56976874,272.09,259.5,31/5521,263.97,272.09,259.5,267.0,4.688489,5411388,33,300870,20260304
300751.SZ,迈为股份,238.88,7.914709071196233,261.79,257,-0.22106186,264.28,256,32/5521,257,264.28,256,261.79,3.155848,6515536,33,300751,20260304
603061.SH,金海通,254.85,0.8867424092474488,256.35,255.01,-1.25192604,262.79,253.88,33/5521,175.60689655,180.97241379,174.82758621,176.53,3.432203,1279000,17,603061,20260304
688019.SH,安集科技,250.2,2.147464685229032,247.5,250.53,-0.73396703,255.45,245.05,34/5521,250.53,255.45,245.05,247.5,4.171178,3130324,17,688019,20260304
688506.SH,百利天恒,272.74,0.64206642066421,243.1,246.05,-1.71026564,248,241.55,35/5521,246.05,248,241.55,243.1,2.607851,1505826,17,688506,20260304
300857.SZ,协创数据,259.7,-4.441255473378222,246.25,240.12,0.32593196,259.1,240.12,36/5521,171.27142857,184.82857143,171.27142857,175.65,7.732735,9846637,33,300857,20260304
001309.SZ,德明利,524.81,0.3595127454917476,251.57,240,10,251.57,238.68,37/5521,239.6,251.17,238.28,251.17,5.636204,1.956543E7,33,001309,20260304
688041.SH,海光信息,296.25,6.270402123614456,236.0,236.98,-2.0746888,243.88,233.77,38/5521,236.98,243.88,233.77,236.0,4.19502,1.8468291E7,17,688041,20260304
688766.SH,普冉股份,271.09,1.266342921180421,241.39,238.88,6.18951258,248.19,233.34,39/5521,238.88,248.19,233.34,241.39,6.532641,7856482,17,688766,20260304
688692.SH,达梦数据,263.73,2.5588178106163877,233.68,238,-1.93873269,240.36,232.88,40/5521,238,240.36,232.88,233.68,3.1389,896373,17,688692,20260304
